,TMAX,TMIN,TEMP,IRRAD,RAIN,WIND,VAP,DAY,LAT,LON,ELEV
1841,10.29,3.35,6.48,9270000.0,0.21800000000000003,1.52,8.82716784253009,1995-01-16,37.441599,-122.150545,233.2
1842,10.08,2.98,5.76,9740000.0,0.015,0.73,7.653285799786351,1995-01-17,37.441599,-122.150545,233.2
1843,13.21,2.33,7.51,9400000.0,0.031,0.99,7.550815561544068,1995-01-18,37.441599,-122.150545,233.2
1844,13.6,2.08,6.85,10860000.0,0.0,1.37,7.556178381884077,1995-01-19,37.441599,-122.150545,233.2
1845,11.08,5.21,7.28,3330000.0,1.076,2.63,9.429066228490017,1995-01-20,37.441599,-122.150545,233.2
1846,11.25,6.12,7.9,5180000.0,0.399,2.64,9.88862451648857,1995-01-21,37.441599,-122.150545,233.2
1847,11.09,7.16,8.98,4770000.0,1.572,4.38,10.532005851480797,1995-01-22,37.441599,-122.150545,233.2
1848,10.4,5.64,8.38,5120000.0,0.8460000000000001,3.66,10.198860834129949,1995-01-23,37.441599,-122.150545,233.2
1849,13.31,7.08,9.19,11210000.0,0.718,2.65,10.867302363554476,1995-01-24,37.441599,-122.150545,233.2
1850,12.63,5.72,8.68,9750000.0,0.518,1.57,10.488950114893367,1995-01-25,37.441599,-122.150545,233.2
1851,10.58,5.27,8.47,4470000.0,1.877,1.88,10.69849783481706,1995-01-26,37.441599,-122.150545,233.2
1852,13.05,10.08,11.26,3520000.0,1.044,1.57,12.98817882607785,1995-01-27,37.441599,-122.150545,233.2
1853,16.37,9.92,12.32,6740000.0,0.037,1.23,13.480279711634873,1995-01-28,37.441599,-122.150545,233.2
1854,14.23,8.69,11.18,7530000.0,0.205,0.7,12.470171842437871,1995-01-29,37.441599,-122.150545,233.2
1855,16.76,9.15,12.38,4970000.0,0.159,0.91,13.525003599563302,1995-01-30,37.441599,-122.150545,233.2
1856,20.05,10.4,14.29,8060000.000000001,0.008,0.98,15.085822138781248,1995-01-31,37.441599,-122.150545,233.2
1857,19.57,9.64,13.75,11760000.0,0.003,1.3,15.184700605013797,1995-02-01,37.441599,-122.150545,233.2
1858,18.92,9.5,13.08,13070000.0,0.0,1.87,12.61267593034217,1995-02-02,37.441599,-122.150545,233.2
1859,22.36,8.78,15.12,13230000.0,0.0,1.23,12.756609668862296,1995-02-03,37.441599,-122.150545,233.2
1860,21.39,9.28,13.69,8840000.0,0.002,0.73,13.578844311046808,1995-02-04,37.441599,-122.150545,233.2
1861,18.5,7.59,11.79,9370000.0,0.007000000000000001,0.56,12.304333881855989,1995-02-05,37.441599,-122.150545,233.2
1862,14.01,6.15,10.22,8430000.0,0.020999999999999998,0.8,10.7349968103804,1995-02-06,37.441599,-122.150545,233.2
1863,15.08,7.76,10.97,10420000.0,0.248,1.0,11.21955705718084,1995-02-07,37.441599,-122.150545,233.2
1864,13.31,7.19,9.59,9010000.0,0.21400000000000002,0.98,10.867302363554476,1995-02-08,37.441599,-122.150545,233.2
1865,16.05,5.8,9.79,13900000.0,0.0,1.1,10.560796050352872,1995-02-09,37.441599,-122.150545,233.2
1866,16.28,5.4,9.54,8890000.0,0.002,1.39,11.189191652204668,1995-02-10,37.441599,-122.150545,233.2
1867,14.0,6.9,9.01,5050000.0,0.001,1.12,10.474632681534528,1995-02-11,37.441599,-122.150545,233.2
1868,12.6,6.3,8.58,8580000.0,0.068,2.04,10.046135100212563,1995-02-12,37.441599,-122.150545,233.2
1869,11.71,4.3,8.4,9190000.0,0.37,2.88,9.949998101130813,1995-02-13,37.441599,-122.150545,233.2
1870,10.73,0.58,4.86,15730000.0,0.002,1.72,6.976022222573911,1995-02-14,37.441599,-122.150545,233.2
1871,12.71,0.44,6.06,15720000.0,0.0,1.35,7.026171917950224,1995-02-15,37.441599,-122.150545,233.2
1872,12.37,3.27,7.24,7840000.0,0.0,0.79,8.753602096135062,1995-02-16,37.441599,-122.150545,233.2
1873,16.8,4.92,9.63,15000000.0,0.001,0.93,8.926103179956531,1995-02-17,37.441599,-122.150545,233.2
1874,19.01,6.12,11.72,12390000.0,0.0,1.73,13.285034594497944,1995-02-18,37.441599,-122.150545,233.2
1875,19.19,5.05,11.61,16230000.0,0.0,1.48,12.067313769221037,1995-02-19,37.441599,-122.150545,233.2
1876,23.11,6.84,13.69,16540000.0,0.0,0.98,13.355743362688724,1995-02-20,37.441599,-122.150545,233.2
1877,20.94,7.65,13.53,13240000.0,0.0,1.27,13.346886720571096,1995-02-21,37.441599,-122.150545,233.2
1878,20.48,7.84,12.4,6830000.0,0.003,0.84,12.893393634701535,1995-02-22,37.441599,-122.150545,233.2
1879,19.48,7.18,11.8,6140000.0,0.001,0.73,12.445171553891614,1995-02-23,37.441599,-122.150545,233.2
1880,18.33,6.74,10.98,7870000.0,0.002,0.8,12.043025157681534,1995-02-24,37.441599,-122.150545,233.2
1881,19.0,6.31,10.79,7600000.0,0.0,0.68,11.242378675033514,1995-02-25,37.441599,-122.150545,233.2
1882,16.64,7.26,11.38,5560000.0,0.001,0.85,12.059212783089702,1995-02-26,37.441599,-122.150545,233.2
1883,16.04,8.89,11.47,8940000.0,0.133,0.88,12.271399997590528,1995-02-27,37.441599,-122.150545,233.2
1884,14.71,8.85,11.13,10770000.0,0.156,0.98,11.97846559420663,1995-02-28,37.441599,-122.150545,233.2
1885,14.97,7.97,11.13,8880000.0,0.841,0.98,11.96237334166842,1995-03-01,37.441599,-122.150545,233.2
1886,14.4,8.43,11.06,9120000.0,1.0859999999999999,2.29,12.520304917916267,1995-03-02,37.441599,-122.150545,233.2
1887,12.01,5.91,9.31,14940000.0,0.483,2.36,9.99796482348786,1995-03-03,37.441599,-122.150545,233.2
1888,12.61,3.51,8.58,7870000.0,0.46799999999999997,0.92,9.038572801139642,1995-03-04,37.441599,-122.150545,233.2
1889,12.83,3.4,8.52,9390000.0,0.05600000000000001,1.3,10.212845849897185,1995-03-05,37.441599,-122.150545,233.2
1890,14.54,1.46,7.46,18500000.0,0.0,1.4,8.132610958262529,1995-03-06,37.441599,-122.150545,233.2
1891,16.23,3.91,9.61,12590000.0,0.08299999999999999,1.23,9.787076021414821,1995-03-07,37.441599,-122.150545,233.2
1892,13.34,8.55,11.31,5190000.0,2.761,3.93,12.320829949437389,1995-03-08,37.441599,-122.150545,233.2
1893,15.92,9.94,13.08,8500000.0,3.8369999999999997,5.3,13.970244451309146,1995-03-09,37.441599,-122.150545,233.2
1894,14.64,8.73,12.48,6510000.0,3.4450000000000003,4.66,13.614842647796833,1995-03-10,37.441599,-122.150545,233.2
1895,12.52,8.06,10.17,15790000.0,0.729,1.97,11.762818543831607,1995-03-11,37.441599,-122.150545,233.2
1896,14.16,7.51,10.13,14350000.0,0.3,1.32,10.74962706391726,1995-03-12,37.441599,-122.150545,233.2
1897,14.93,8.56,11.4,3910000.0,0.325,3.05,12.553825328742462,1995-03-13,37.441599,-122.150545,233.2
1898,17.57,7.7,12.62,6700000.0,0.395,2.36,13.723341224664052,1995-03-14,37.441599,-122.150545,233.2
1899,16.7,4.95,9.86,21150000.0,0.008,2.02,10.417534870237999,1995-03-15,37.441599,-122.150545,233.2
1900,17.89,5.99,11.15,19100000.0,0.007000000000000001,1.28,11.106059366408662,1995-03-16,37.441599,-122.150545,233.2
1901,17.14,5.91,10.19,14530000.0,0.188,1.28,11.318746029993463,1995-03-17,37.441599,-122.150545,233.2
1902,17.02,7.56,11.79,8350000.0,0.10500000000000001,1.8,12.478515078442413,1995-03-18,37.441599,-122.150545,233.2
1903,15.13,6.21,10.15,12870000.0,1.075,1.32,10.560796050352872,1995-03-19,37.441599,-122.150545,233.2
1904,12.58,7.05,9.73,7690000.0,1.532,3.39,10.956301447464245,1995-03-20,37.441599,-122.150545,233.2
1905,8.9,5.3,6.87,15600000.0,0.89,2.73,8.536137933182639,1995-03-21,37.441599,-122.150545,233.2
1906,10.56,4.84,8.16,7540000.0,3.289,4.68,10.073752648504462,1995-03-22,37.441599,-122.150545,233.2
1907,9.5,4.08,6.36,15480000.0,0.335,2.68,8.536137933182639,1995-03-23,37.441599,-122.150545,233.2
1908,12.1,2.19,7.09,22510000.0,0.011,1.87,8.121169911561521,1995-03-24,37.441599,-122.150545,233.2
1909,13.19,0.54,6.57,22630000.0,0.0,2.05,7.631611697013151,1995-03-25,37.441599,-122.150545,233.2
1910,14.37,1.13,6.98,22120000.0,0.001,1.54,7.428394447197572,1995-03-26,37.441599,-122.150545,233.2
1911,16.15,1.13,8.08,23070000.0,0.002,1.52,8.305941284176106,1995-03-27,37.441599,-122.150545,233.2
1912,17.02,3.21,9.23,23770000.0,0.002,2.16,9.241606218620037,1995-03-28,37.441599,-122.150545,233.2
1913,17.52,0.99,9.48,23870000.0,0.001,1.47,8.29428537605272,1995-03-29,37.441599,-122.150545,233.2
1914,20.87,6.93,13.65,21050000.0,0.001,0.9,9.364049804817366,1995-03-30,37.441599,-122.150545,233.2
1915,17.1,8.3,12.04,20820000.0,0.006,1.05,9.082647197555469,1995-03-31,37.441599,-122.150545,233.2
1916,15.98,6.54,10.89,24240000.0,0.003,2.38,11.136226181249443,1995-04-01,37.441599,-122.150545,233.2
1917,18.89,3.98,11.43,24650000.0,0.0,1.85,10.618584386784072,1995-04-02,37.441599,-122.150545,233.2
1918,21.26,6.83,13.05,19700000.0,0.003,1.08,11.834318320195635,1995-04-03,37.441599,-122.150545,233.2
1919,19.55,5.93,11.7,22940000.0,0.0,1.5,12.1648995625128,1995-04-04,37.441599,-122.150545,233.2
1920,17.44,7.44,11.91,17420000.0,0.045,1.73,12.910581945149545,1995-04-05,37.441599,-122.150545,233.2
1921,15.15,8.89,12.05,10610000.0,0.36,2.39,12.884807024510089,1995-04-06,37.441599,-122.150545,233.2
1922,14.87,6.51,11.44,16100000.000000002,0.409,2.86,12.570615101536243,1995-04-07,37.441599,-122.150545,233.2
1923,13.69,4.76,8.95,17380000.0,0.041999999999999996,2.38,9.586731272236175,1995-04-08,37.441599,-122.150545,233.2
1924,14.56,2.08,8.36,25430000.0,0.0,2.84,8.259404176081638,1995-04-09,37.441599,-122.150545,233.2
1925,18.05,3.35,10.26,25430000.0,0.001,1.85,9.86824088981482,1995-04-10,37.441599,-122.150545,233.2
1926,18.29,6.79,12.06,23980000.0,0.005,1.67,12.279626193393785,1995-04-11,37.441599,-122.150545,233.2
1927,17.11,8.37,12.66,13920000.0,0.207,2.1,13.27621916986351,1995-04-12,37.441599,-122.150545,233.2
1928,12.71,4.6,9.26,25500000.0,0.40099999999999997,2.69,9.929503064415945,1995-04-13,37.441599,-122.150545,233.2
1929,14.52,3.46,8.57,23920000.0,0.242,2.23,8.753602096135062,1995-04-14,37.441599,-122.150545,233.2
1930,10.6,2.94,6.3,7110000.0,0.449,2.01,8.518232869037488,1995-04-15,37.441599,-122.150545,233.2
1931,14.21,3.83,8.69,26120000.0,0.08199999999999999,2.59,9.107917529537024,1995-04-16,37.441599,-122.150545,233.2
1932,12.81,7.19,9.22,10900000.0,0.233,2.34,10.073752648504462,1995-04-17,37.441599,-122.150545,233.2
1933,14.16,4.37,8.87,25890000.0,0.179,3.54,8.66240546166533,1995-04-18,37.441599,-122.150545,233.2
1934,13.9,2.44,8.18,24310000.0,0.061,2.56,8.530165894069091,1995-04-19,37.441599,-122.150545,233.2
1935,13.98,4.69,9.62,26960000.0,0.311,3.43,9.260845097641074,1995-04-20,37.441599,-122.150545,233.2
1936,16.29,2.17,9.55,27660000.0,0.0,2.28,8.201556339738227,1995-04-21,37.441599,-122.150545,233.2
1937,20.48,6.46,13.06,27460000.0,0.0,1.41,10.136136748494192,1995-04-22,37.441599,-122.150545,233.2
1938,23.38,7.51,14.91,20480000.0,0.0,1.15,11.739069872513241,1995-04-23,37.441599,-122.150545,233.2
1939,20.19,6.87,13.03,17920000.0,0.0,1.66,11.754897628675135,1995-04-24,37.441599,-122.150545,233.2
1940,17.59,6.81,11.26,23490000.0,0.002,2.3,11.128677725235336,1995-04-25,37.441599,-122.150545,233.2
1941,16.69,6.98,10.96,25280000.0,0.198,2.26,10.618584386784072,1995-04-26,37.441599,-122.150545,233.2
1942,16.77,6.24,11.72,22920000.0,0.629,2.63,12.731105174240794,1995-04-27,37.441599,-122.150545,233.2
1943,17.08,9.39,13.26,9900000.0,0.9039999999999999,2.6,13.355743362688724,1995-04-28,37.441599,-122.150545,233.2
1944,16.73,11.12,13.93,13120000.0,0.808,2.7,14.958125343911377,1995-04-29,37.441599,-122.150545,233.2
1945,18.82,10.37,14.38,11680000.0,0.798,1.55,14.41883005740874,1995-04-30,37.441599,-122.150545,233.2
1946,17.62,8.47,13.69,24620000.0,0.35,2.92,13.814336190766106,1995-05-01,37.441599,-122.150545,233.2
1947,18.62,7.88,12.55,27830000.0,0.016,1.86,11.95433434793776,1995-05-02,37.441599,-122.150545,233.2
1948,18.72,7.19,12.24,24960000.0,0.001,2.05,11.723260866068486,1995-05-03,37.441599,-122.150545,233.2
1949,15.73,9.01,11.87,25330000.0,0.016,2.79,11.922225867310255,1995-05-04,37.441599,-122.150545,233.2
1950,13.08,7.73,9.9,28040000.0,0.086,4.08,10.219844688570294,1995-05-05,37.441599,-122.150545,233.2
1951,16.58,6.38,11.19,28280000.0,0.002,2.12,10.713084294845034,1995-05-06,37.441599,-122.150545,233.2
1952,17.55,8.7,11.55,21600000.0,0.001,2.54,11.44961847393141,1995-05-07,37.441599,-122.150545,233.2
1953,17.83,8.36,12.05,26840000.0,0.057999999999999996,1.62,10.956301447464245,1995-05-08,37.441599,-122.150545,233.2
1954,15.36,7.3,11.87,14170000.0,0.051000000000000004,1.48,11.874205365788534,1995-05-09,37.441599,-122.150545,233.2
1955,18.51,8.3,12.48,27280000.0,0.023,2.23,11.380168177777927,1995-05-10,37.441599,-122.150545,233.2
1956,16.9,6.76,11.22,22030000.0,0.056999999999999995,2.62,11.128677725235336,1995-05-11,37.441599,-122.150545,233.2
1957,13.97,5.79,10.12,14240000.0,0.725,2.84,10.683928860791065,1995-05-12,37.441599,-122.150545,233.2
1958,12.83,7.93,10.49,23240000.0,0.5589999999999999,2.62,10.503284775854718,1995-05-13,37.441599,-122.150545,233.2
1959,14.44,7.15,11.13,20120000.0,0.5269999999999999,0.88,10.481789245870573,1995-05-14,37.441599,-122.150545,233.2
1960,16.33,6.74,11.97,26280000.0,0.24700000000000003,1.38,10.837777741001574,1995-05-15,37.441599,-122.150545,233.2
1961,18.93,7.97,13.07,28340000.0,0.001,2.16,12.051116580046749,1995-05-16,37.441599,-122.150545,233.2
1962,20.69,9.24,14.01,17370000.0,0.007000000000000001,1.96,13.205880622314234,1995-05-17,37.441599,-122.150545,233.2
1963,21.91,7.88,13.97,26220000.0,0.0,1.77,12.841949323477998,1995-05-18,37.441599,-122.150545,233.2
1964,23.86,7.26,14.83,17670000.0,0.0,1.48,12.61267593034217,1995-05-19,37.441599,-122.150545,233.2
1965,18.68,6.55,12.52,13980000.0,0.002,1.99,11.95433434793776,1995-05-20,37.441599,-122.150545,233.2
1966,15.99,9.31,11.58,10550000.0,0.004,2.22,11.739069872513241,1995-05-21,37.441599,-122.150545,233.2
1967,19.27,10.08,13.21,20970000.0,0.001,2.11,12.919183650430705,1995-05-22,37.441599,-122.150545,233.2
1968,21.62,9.72,14.61,21480000.0,0.004,2.3,13.578844311046808,1995-05-23,37.441599,-122.150545,233.2
1969,19.63,9.87,13.94,17170000.0,0.003,2.41,13.197111371778686,1995-05-24,37.441599,-122.150545,233.2
1970,22.08,9.65,14.55,13000000.0,0.003,2.3,13.040137525909687,1995-05-25,37.441599,-122.150545,233.2
1971,19.92,9.3,13.42,14390000.0,0.002,2.34,12.486863221792913,1995-05-26,37.441599,-122.150545,233.2
1972,20.24,9.61,13.83,21550000.0,0.0,2.52,13.057497641753606,1995-05-27,37.441599,-122.150545,233.2
1973,25.24,8.38,16.0,19550000.0,0.0,1.76,14.174301091044448,1995-05-28,37.441599,-122.150545,233.2
1974,25.39,9.12,16.32,14610000.0,0.001,1.5,14.239774839199953,1995-05-29,37.441599,-122.150545,233.2
1975,26.56,9.51,17.39,15010000.0,0.009,1.16,13.82346477172171,1995-05-30,37.441599,-122.150545,233.2
1976,24.09,13.2,17.91,15500000.0,0.001,1.11,14.37151962191675,1995-05-31,37.441599,-122.150545,233.2
1977,18.49,10.97,13.9,10230000.0,0.01,2.78,13.741497976122083,1995-06-01,37.441599,-122.150545,233.2
1978,14.91,10.27,12.36,11910000.0,0.023,2.61,12.654860430793121,1995-06-02,37.441599,-122.150545,233.2
1979,22.55,9.31,14.76,19530000.0,0.004,2.1,13.741497976122083,1995-06-03,37.441599,-122.150545,233.2
1980,19.41,9.97,14.03,28730000.0,0.003,3.55,12.773637606789908,1995-06-04,37.441599,-122.150545,233.2
1981,20.05,7.67,13.01,30970000.0,0.004,3.91,9.88862451648857,1995-06-05,37.441599,-122.150545,233.2
1982,19.83,5.46,13.09,31100000.0,0.0,3.6,9.126910928201541,1995-06-06,37.441599,-122.150545,233.2
1983,20.69,8.48,14.16,30240000.0,0.001,2.91,10.346548106908465,1995-06-07,37.441599,-122.150545,233.2
1984,22.08,7.78,14.08,16980000.0,0.0,1.82,10.919140837040695,1995-06-08,37.441599,-122.150545,233.2
1985,20.41,7.42,13.48,22490000.0,0.0,1.72,11.558393550367974,1995-06-09,37.441599,-122.150545,233.2
1986,21.53,8.58,14.39,28780000.0,0.0,2.3,12.604253880759993,1995-06-10,37.441599,-122.150545,233.2
1987,21.19,8.45,14.16,30100000.0,0.0,2.56,11.091002945262442,1995-06-11,37.441599,-122.150545,233.2
1988,23.55,6.87,14.71,30550000.0,0.0,2.63,11.091002945262442,1995-06-12,37.441599,-122.150545,233.2
1989,21.16,7.94,13.97,29810000.0,0.005,3.05,12.075419540852387,1995-06-13,37.441599,-122.150545,233.2
1990,17.75,10.4,13.73,17800000.0,0.294,2.66,13.014135386001156,1995-06-14,37.441599,-122.150545,233.2
1991,16.4,9.82,12.8,27660000.0,1.201,3.27,11.826355068503123,1995-06-15,37.441599,-122.150545,233.2
1992,19.51,9.56,13.4,18350000.0,0.5690000000000001,1.68,11.488362874608846,1995-06-16,37.441599,-122.150545,233.2
1993,16.99,8.9,13.11,21840000.0,0.016,2.46,12.910581945149545,1995-06-17,37.441599,-122.150545,233.2
1994,18.48,8.44,13.45,29150000.0,0.017,2.81,11.723260866068486,1995-06-18,37.441599,-122.150545,233.2
1995,22.08,7.93,14.22,31000000.0,0.0,2.77,10.948860433443903,1995-06-19,37.441599,-122.150545,233.2
1996,25.0,7.77,16.05,31340000.0,0.0,2.58,11.295788040961147,1995-06-20,37.441599,-122.150545,233.2
1997,27.8,8.41,17.66,30930000.0,0.0,2.12,12.140438281625102,1995-06-21,37.441599,-122.150545,233.2
1998,31.06,9.79,19.72,22240000.0,0.002,1.67,14.249149880394459,1995-06-22,37.441599,-122.150545,233.2
1999,34.12,12.98,22.69,23570000.0,0.0,1.65,15.264212494064902,1995-06-23,37.441599,-122.150545,233.2
2000,35.87,16.7,25.48,30650000.0,0.0,1.64,15.454519499592113,1995-06-24,37.441599,-122.150545,233.2
2001,37.74,16.35,26.35,30730000.0,0.0,1.3,13.650924801435782,1995-06-25,37.441599,-122.150545,233.2
2002,31.94,13.11,21.65,15470000.0,0.0,2.12,13.249803729751777,1995-06-26,37.441599,-122.150545,233.2
2003,29.01,10.51,18.58,16420000.000000002,0.001,1.84,12.78215906569439,1995-06-27,37.441599,-122.150545,233.2
2004,29.67,8.79,18.58,17140000.0,0.0,1.73,12.867648881638445,1995-06-28,37.441599,-122.150545,233.2
2005,27.72,10.19,18.26,14880000.0,0.0,1.93,14.03488984238124,1995-06-29,37.441599,-122.150545,233.2
2006,25.57,9.82,17.12,12770000.0,0.0,2.13,13.498153649526085,1995-06-30,37.441599,-122.150545,233.2
2007,26.22,10.67,17.43,14000000.0,0.0,2.04,13.723341224664052,1995-07-01,37.441599,-122.150545,233.2
2008,26.51,9.55,17.48,15450000.0,0.0,2.3,13.471350543584519,1995-07-02,37.441599,-122.150545,233.2
2009,24.38,11.64,17.48,14220000.0,0.001,2.77,15.204544417726476,1995-07-03,37.441599,-122.150545,233.2
2010,30.16,11.37,19.7,14940000.0,0.0,2.23,14.977709027569757,1995-07-04,37.441599,-122.150545,233.2
2011,27.77,11.45,18.58,22480000.0,0.001,2.67,14.42830853880853,1995-07-05,37.441599,-122.150545,233.2
2012,23.62,10.99,16.97,28270000.0,0.0,2.88,13.25860374004569,1995-07-06,37.441599,-122.150545,233.2
2013,29.55,10.68,19.08,29810000.0,0.0,2.14,13.533964004762854,1995-07-07,37.441599,-122.150545,233.2
2014,29.88,12.24,20.11,29660000.0,0.0,2.3,14.26791622589759,1995-07-08,37.441599,-122.150545,233.2
2015,25.43,11.31,17.55,28570000.0,0.001,2.67,13.109699920303324,1995-07-09,37.441599,-122.150545,233.2
2016,23.99,9.65,16.48,27950000.0,0.0,3.04,12.026856645346689,1995-07-10,37.441599,-122.150545,233.2
2017,21.69,10.44,15.73,29250000.0,0.0,3.36,12.953640863937455,1995-07-11,37.441599,-122.150545,233.2
2018,23.42,12.04,17.23,28760000.0,0.0,3.12,13.074878065928887,1995-07-12,37.441599,-122.150545,233.2
2019,31.13,10.55,20.26,30280000.0,0.0,2.42,11.636645634990302,1995-07-13,37.441599,-122.150545,233.2
2020,35.97,13.75,24.11,29950000.0,0.001,1.44,11.882196949035704,1995-07-14,37.441599,-122.150545,233.2
2021,38.42,17.1,26.9,29810000.0,0.0,1.48,11.739069872513241,1995-07-15,37.441599,-122.150545,233.2
2022,36.71,15.38,23.42,16270000.0,0.005,2.3,13.400104080373922,1995-07-16,37.441599,-122.150545,233.2
2023,30.51,14.8,21.58,6970000.0,0.011,1.98,14.324345559602742,1995-07-17,37.441599,-122.150545,233.2
2024,30.81,14.25,21.57,24070000.0,0.0,1.88,13.997917522667137,1995-07-18,37.441599,-122.150545,233.2
2025,29.98,13.28,20.1,12720000.0,0.0,2.2,15.007126755103027,1995-07-19,37.441599,-122.150545,233.2
2026,27.21,12.22,18.9,14390000.0,0.0,2.36,14.850816362600444,1995-07-20,37.441599,-122.150545,233.2
2027,25.66,12.48,18.09,22070000.0,0.0,2.38,14.164969315090536,1995-07-21,37.441599,-122.150545,233.2
2028,24.45,11.32,17.23,23780000.0,0.0,2.83,13.668997361532613,1995-07-22,37.441599,-122.150545,233.2
2029,24.24,12.15,17.15,24940000.0,0.0,3.11,13.614842647796833,1995-07-23,37.441599,-122.150545,233.2
2030,23.19,10.65,16.39,28620000.0,0.0,3.12,13.605835212264433,1995-07-24,37.441599,-122.150545,233.2
2031,23.83,12.0,17.08,25270000.0,0.0,3.06,13.408991743307455,1995-07-25,37.441599,-122.150545,233.2
2032,31.52,9.79,19.84,28220000.0,0.0,1.78,13.092278818688888,1995-07-26,37.441599,-122.150545,233.2
2033,34.61,13.17,22.4,18450000.0,0.0,2.13,15.007126755103027,1995-07-27,37.441599,-122.150545,233.2
2034,29.15,13.76,20.16,14900000.0,0.0,2.58,15.145081165520658,1995-07-28,37.441599,-122.150545,233.2
2035,31.25,11.65,20.29,28270000.0,0.013000000000000001,2.23,12.486863221792913,1995-07-29,37.441599,-122.150545,233.2
2036,38.81,14.26,25.72,28620000.0,0.0,1.52,10.8156806316304,1995-07-30,37.441599,-122.150545,233.2
2037,38.59,15.55,25.35,26990000.0,0.0,2.05,11.380168177777927,1995-07-31,37.441599,-122.150545,233.2
2038,37.76,14.93,24.84,16100000.000000002,0.0,1.93,11.946300106033966,1995-08-01,37.441599,-122.150545,233.2
2039,36.55,15.11,24.33,15190000.0,0.005,2.11,12.979536756541261,1995-08-02,37.441599,-122.150545,233.2
2040,33.46,14.33,22.33,12930000.0,0.003,2.48,12.731105174240794,1995-08-03,37.441599,-122.150545,233.2
2041,32.33,11.79,20.41,13530000.0,0.007000000000000001,2.55,12.461833511317945,1995-08-04,37.441599,-122.150545,233.2
2042,34.24,11.8,20.86,13140000.0,0.004,2.09,13.498153649526085,1995-08-05,37.441599,-122.150545,233.2
2043,32.36,11.69,20.51,12990000.0,0.001,2.57,12.553825328742462,1995-08-06,37.441599,-122.150545,233.2
2044,30.05,13.15,20.34,25640000.0,0.0,2.48,12.486863221792913,1995-08-07,37.441599,-122.150545,233.2
2045,36.32,13.65,23.85,27440000.0,0.0,2.03,7.122334302584842,1995-08-08,37.441599,-122.150545,233.2
2046,34.22,12.89,21.43,24700000.0,0.0,2.47,9.520757432589939,1995-08-09,37.441599,-122.150545,233.2
2047,25.01,11.74,17.33,24170000.0,0.0,3.71,12.520304917916267,1995-08-10,37.441599,-122.150545,233.2
2048,27.7,9.94,17.65,16910000.0,0.0,2.13,10.764274866298567,1995-08-11,37.441599,-122.150545,233.2
2049,36.0,11.18,22.73,25030000.0,0.0,1.41,9.68644731964309,1995-08-12,37.441599,-122.150545,233.2
